Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
"CC","Food Supply - Crops Primary Equivalent","107","Côte d'Ivoire","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","4.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","107","Côte d'Ivoire","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2012","6.58","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","108","Kazakhstan","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.27","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","109","Jamaica","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.10","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","109","Jamaica","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2012","0.57","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","110","Japan","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","1.54","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","112","Jordan","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","1.68","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","113","Kyrgyzstan","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.61","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","114","Kenya","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.57","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","114","Kenya","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2012","1.07","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","115","Cambodia","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.25","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","116","Democratic People's Republic of Korea","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.54","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","116","Democratic People's Republic of Korea","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2012","0.62","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","117","Republic of Korea","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","2.35","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","118","Kuwait","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","2.62","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","119","Latvia","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","1.27","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","120","Lao People's Democratic Republic","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","121","Lebanon","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","16.38","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","122","Lesotho","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","123","Liberia","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.69","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","126","Lithuania","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.86","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","128","China, Macao SAR","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","2.95","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","128","China, Macao SAR","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2012","6.57","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","129","Madagascar","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.37","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","129","Madagascar","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2012","0.25","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","130","Malawi","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.18","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","131","Malaysia","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","1.20","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","132","Maldives","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","7.33","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","133","Mali","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.88","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","134","Malta","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","2.45","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","136","Mauritania","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","137","Mauritius","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","138","Mexico","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","1.57","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","138","Mexico","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2012","1.40","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","141","Mongolia","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.42","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","143","Morocco","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","2.33","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","144","Mozambique","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","2.11","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","144","Mozambique","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2012","2.08","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","146","Republic of Moldova","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.73","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","147","Namibia","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","149","Nepal","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","1.11","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","149","Nepal","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2012","2.36","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","150","Netherlands","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","4.92","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","151","Netherlands Antilles","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","153","New Caledonia","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","154","The former Yugoslav Republic of Macedonia","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","2.44","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","155","Vanuatu","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","156","New Zealand","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","1.81","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","157","Nicaragua","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","158","Niger","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.45","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","159","Nigeria","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","4.48","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","159","Nigeria","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2012","5.43","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","162","Norway","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","2.89","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","165","Pakistan","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.72","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","165","Pakistan","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2012","0.73","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","166","Panama","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.41","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","166","Panama","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2012","0.67","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","167","Czech Republic","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","1.37","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","169","Paraguay","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.02","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","169","Paraguay","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2012","0.02","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","170","Peru","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.25","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","170","Peru","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2012","0.29","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","171","Philippines","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","1.51","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","171","Philippines","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2012","1.52","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","173","Poland","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.57","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","174","Portugal","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","6.21","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","175","Guinea-Bissau","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","2.36","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","176","Timor-Leste","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","181","Zimbabwe","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.05","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","181","Zimbabwe","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2012","0.26","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","183","Romania","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.89","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","184","Rwanda","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","185","Russian Federation","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.27","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","186","Serbia and Montenegro","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","2.22","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","188","Saint Kitts and Nevis","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","189","Saint Lucia","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","191","Saint Vincent and the Grenadines","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","193","Sao Tome and Principe","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","194","Saudi Arabia","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","1.04","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","195","Senegal","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.71","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","197","Sierra Leone","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","1.21","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","198","Slovenia","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","3.52","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","199","Slovakia","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","1.11","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","202","South Africa","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.25","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","203","Spain","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","7.10","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","206","Sudan (former)","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","208","Tajikistan","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","0.81","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","209","Swaziland","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","3.76","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","210","Sweden","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","1.92","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","211","Switzerland","645","Food supply quantity (kg/capita/yr)","2912","Treenuts","2000","8.23","Fc","Calculated data"
